ConstituentID,DateAcquired,Gender,Gender_NM,Department,,Decade,MPD_A,MPD_M,MPD_NM,,M in 1960,NM in 1960,M in 2000,NM in 2000
5714,1963,male,male,Architecture & Design,,,,,,,,,,
6441,1963,male,male,Painting & Sculpture,,,,,,,,,,
5286,1963,male,male,Drawings & Prints,,,,,,,,,,
4247,1963,male,male,Painting & Sculpture,,,,,,,,,,
5133,1963,male,male,Painting & Sculpture,,,,,,,,,,
4489,1963,male,male,Drawings & Prints,,,,,,,,,,
1335,1963,male,male,Drawings & Prints,,,,,,,,,,
726,1963,male,male,Drawings & Prints,,,,,,,,,,
800,1963,male,male,Drawings & Prints,,,,,,,,,,
527,1963,male,male,Drawings & Prints,,,,,,,,,,
5800,1963,male,male,Architecture & Design,,,,,,,,,,
5450,1963,male,male,Photography,,,,,,,,,,
6060,1963,male,male,Architecture & Design,,,,,,,,,,
2232,1963,male,male,Drawings & Prints,,,,,,,,,,
5316,1963,male,male,Painting & Sculpture,,,,,,,,,,
4320,1963,male,male,Drawings & Prints,,,,,,,,,,
4856,1963,male,male,Painting & Sculpture,,,,,,,,,,
662,1963,female,non-male,Drawings & Prints,,,,,,,,,,
850,1963,male,male,Drawings & Prints,,,,,,,,,,
3472,1963,male,male,Painting & Sculpture,,,,,,,,,,
4650,1963,male,male,Architecture & Design,,,,,,,,,,
2821,1963,male,male,Painting & Sculpture,,,,,,,,,,
7847,1963,male,male,Painting & Sculpture,,,,,,,,,,
1306,1963,female,non-male,Drawings & Prints,,,,,,,,,,
4849,1963,male,male,Drawings & Prints,,,,,,,,,,
5425,1963,male,male,Drawings & Prints,,,,,,,,,,
2395,1963,male,male,Drawings & Prints,,,,,,,,,,
5832,1963,male,male,Drawings & Prints,,,,,,,,,,
5184,1963,male,male,Drawings & Prints,,,,,,,,,,
4968,1963,male,male,Drawings & Prints,,,,,,,,,,
6461,1963,male,male,Drawings & Prints,,,,,,,,,,
5178,1963,male,male,Drawings & Prints,,,,,,,,,,
2477,1963,male,male,Architecture & Design,,,,,,,,,,
6527,1963,male,male,Painting & Sculpture,,,,,,,,,,
1663,1963,male,male,Drawings & Prints,,,,,,,,,,
218,1963,female,non-male,Drawings & Prints,,,,,,,,,,
6180,1963,female,non-male,Painting & Sculpture,,,,,,,,,,
339,1963,male,male,Drawings & Prints,,,,,,,,,,
6161,1963,male,male,Drawings & Prints,,,,,,,,,,
5609,1963,male,male,Drawings & Prints,,,,,,,,,,
780,1963,male,male,Drawings & Prints,,,,,,,,,,
1621,1963,male,male,Architecture & Design,,,,,,,,,,
1787,1963,male,male,Architecture & Design,,,,,,,,,,
1608,1963,male,male,Drawings & Prints,,,,,,,,,,
2854,1963,male,male,Drawings & Prints,,,,,,,,,,
1695,1963,male,male,Drawings & Prints,,,,,,,,,,
6071,1963,male,male,Architecture & Design,,,,,,,,,,
1285,1963,male,male,Drawings & Prints,,,,,,,,,,
3019,1963,male,male,Drawings & Prints,,,,,,,,,,
1682,1963,male,male,Drawings & Prints,,,,,,,,,,
4857,1963,female,non-male,Drawings & Prints,,,,,,,,,,
3739,1963,male,male,Drawings & Prints,,,,,,,,,,
1034,1963,male,male,Drawings & Prints,,,,,,,,,,
4499,1963,male,male,Drawings & Prints,,,,,,,,,,
5814,1963,female,non-male,Architecture & Design,,,,,,,,,,
440,1963,male,male,Architecture & Design,,,,,,,,,,
5155,1963,male,male,Drawings & Prints,,,,,,,,,,
5903,1963,male,male,Drawings & Prints,,,,,,,,,,
5234,1963,male,male,Drawings & Prints,,,,,,,,,,
5375,1963,male,male,Drawings & Prints,,,,,,,,,,
5204,1963,female,non-male,Drawings & Prints,,,,,,,,,,
6577,1963,male,male,Drawings & Prints,,,,,,,,,,
6463,1963,male,male,Drawings & Prints,,,,,,,,,,
4866,1964,male,male,Photography,,,,,,,,,,
3059,1964,male,male,Architecture & Design,,,,,,,,,,
5391,1964,male,male,Photography,,,,,,,,,,
5974,1964,male,male,Architecture & Design,,,,,,,,,,
1864,1964,male,male,Drawings & Prints,,,,,,,,,,
1686,1964,male,male,Drawings & Prints,,,,,,,,,,
3261,1964,male,male,Drawings & Prints,,,,,,,,,,
3071,1964,male,male,Drawings & Prints,,,,,,,,,,
3385,1964,male,male,Drawings & Prints,,,,,,,,,,
3721,1964,male,male,Drawings & Prints,,,,,,,,,,
691,1964,male,male,Drawings & Prints,,,,,,,,,,
348,1964,male,male,Drawings & Prints,,,,,,,,,,
1387,1964,male,male,Drawings & Prints,,,,,,,,,,
115,1964,male,male,Drawings & Prints,,,,,,,,,,
3646,1964,female,non-male,Drawings & Prints,,,,,,,,,,
2529,1964,male,male,Drawings & Prints,,,,,,,,,,
6056,1964,male,male,Drawings & Prints,,,,,,,,,,
1132,1964,male,male,Drawings & Prints,,,,,,,,,,
3588,1964,male,male,Drawings & Prints,,,,,,,,,,
7128,1964,male,male,Drawings & Prints,,,,,,,,,,
2165,1964,male,male,Drawings & Prints,,,,,,,,,,
4632,1964,male,male,Drawings & Prints,,,,,,,,,,
3407,1964,male,male,Drawings & Prints,,,,,,,,,,
179,1964,male,male,Drawings & Prints,,,,,,,,,,
521,1964,male,male,Drawings & Prints,,,,,,,,,,
3236,1964,female,non-male,Painting & Sculpture,,,,,,,,,,
3759,1964,male,male,Drawings & Prints,,,,,,,,,,
4399,1964,male,male,Painting & Sculpture,,,,,,,,,,
5429,1964,male,male,Painting & Sculpture,,,,,,,,,,
3287,1964,male,male,Photography,,,,,,,,,,
1506,1964,female,non-male,Drawings & Prints,,,,,,,,,,
2625,1964,male,male,Drawings & Prints,,,,,,,,,,
526,1964,male,male,Drawings & Prints,,,,,,,,,,
1817,1964,male,male,Drawings & Prints,,,,,,,,,,
2758,1964,female,non-male,Drawings & Prints,,,,,,,,,,
3392,1964,female,non-male,Photography,,,,,,,,,,
6532,1964,male,male,Drawings & Prints,,,,,,,,,,
1393,1964,male,male,Drawings & Prints,,,,,,,,,,
4552,1964,male,male,Drawings & Prints,,,,,,,,,,
3346,1964,male,male,Drawings & Prints,,,,,,,,,,
3533,1964,male,male,Drawings & Prints,,,,,,,,,,
1504,1964,male,male,Drawings & Prints,,,,,,,,,,
4704,1964,male,male,Drawings & Prints,,,,,,,,,,
1503,1964,male,male,Drawings & Prints,,,,,,,,,,
1761,1964,male,male,Drawings & Prints,,,,,,,,,,
1401,1964,male,male,Drawings & Prints,,,,,,,,,,
2997,1964,male,male,Drawings & Prints,,,,,,,,,,
3542,1964,male,male,Drawings & Prints,,,,,,,,,,
1790,1964,male,male,Drawings & Prints,,,,,,,,,,
4858,1964,male,male,Drawings & Prints,,,,,,,,,,
5021,1964,male,male,Drawings & Prints,,,,,,,,,,
5181,1964,male,male,Drawings & Prints,,,,,,,,,,
5487,1964,male,male,Drawings & Prints,,,,,,,,,,
14423,1964,female,non-male,Drawings & Prints,,,,,,,,,,
6124,1964,male,male,Drawings & Prints,,,,,,,,,,
513,1964,male,male,Drawings & Prints,,,,,,,,,,
3699,1964,male,male,Drawings & Prints,,,,,,,,,,
1872,1964,male,male,Drawings & Prints,,,,,,,,,,
2139,1964,male,male,Drawings & Prints,,,,,,,,,,
2884,1964,male,male,Drawings & Prints,,,,,,,,,,
1481,1964,male,male,Drawings & Prints,,,,,,,,,,
1245,1964,male,male,Drawings & Prints,,,,,,,,,,
15688,1964,male,male,Drawings & Prints,,,,,,,,,,
3750,1964,male,male,Drawings & Prints,,,,,,,,,,
1959,1964,male,male,Drawings & Prints,,,,,,,,,,
6248,1964,male,male,Drawings & Prints,,,,,,,,,,
35875,1964,male,male,Drawings & Prints,,,,,,,,,,
4366,1964,male,male,Drawings & Prints,,,,,,,,,,
1050,1964,male,male,Drawings & Prints,,,,,,,,,,
6429,1964,female,non-male,Drawings & Prints,,,,,,,,,,
6468,1964,male,male,Drawings & Prints,,,,,,,,,,
6162,1964,male,male,Drawings & Prints,,,,,,,,,,
660,1964,male,male,Painting & Sculpture,,,,,,,,,,
112,1964,male,male,Drawings & Prints,,,,,,,,,,
386,1964,female,non-male,Painting & Sculpture,,,,,,,,,,
980,1964,male,male,Drawings & Prints,,,,,,,,,,
4443,1964,female,non-male,Drawings & Prints,,,,,,,,,,
6286,1964,female,non-male,Drawings & Prints,,,,,,,,,,
5737,1964,male,male,Drawings & Prints,,,,,,,,,,
4929,1964,female,non-male,Drawings & Prints,,,,,,,,,,
4940,1964,male,male,Drawings & Prints,,,,,,,,,,
7728,1964,male,male,Drawings & Prints,,,,,,,,,,
7730,1964,male,male,Drawings & Prints,,,,,,,,,,
3114,1964,male,male,Drawings & Prints,,,,,,,,,,
5500,1964,male,male,Drawings & Prints,,,,,,,,,,
7731,1964,male,male,Drawings & Prints,,,,,,,,,,
1358,1964,male,male,Drawings & Prints,,,,,,,,,,
1377,1964,male,male,Drawings & Prints,,,,,,,,,,
1776,1964,male,male,Drawings & Prints,,,,,,,,,,
7732,1964,male,male,Drawings & Prints,,,,,,,,,,
4584,1964,male,male,Drawings & Prints,,,,,,,,,,
6143,1964,male,male,Drawings & Prints,,,,,,,,,,
6147,1964,male,male,Drawings & Prints,,,,,,,,,,
3802,1964,male,male,Drawings & Prints,,,,,,,,,,
6201,1964,male,male,Drawings & Prints,,,,,,,,,,
4181,1964,male,male,Painting & Sculpture,,,,,,,,,,
6524,1964,male,male,Painting & Sculpture,,,,,,,,,,
4515,1964,male,male,Painting & Sculpture,,,,,,,,,,
1238,1964,male,male,Painting & Sculpture,,,,,,,,,,
3661,1964,male,male,Drawings & Prints,,,,,,,,,,
1549,1964,female,non-male,Drawings & Prints,,,,,,,,,,
3808,1964,male,male,Drawings & Prints,,,,,,,,,,
6542,1964,male,male,Drawings & Prints,,,,,,,,,,
283,1964,male,male,Painting & Sculpture,,,,,,,,,,
3135,1964,male,male,Photography,,,,,,,,,,
890,1964,male,male,Painting & Sculpture,,,,,,,,,,
3967,1964,male,male,Photography,,,,,,,,,,
2789,1964,male,male,Photography,,,,,,,,,,
208,1964,female,non-male,Photography,,,,,,,,,,
58,1964,male,male,Photography,,,,,,,,,,
2411,1964,male,male,Painting & Sculpture,,,,,,,,,,
5556,1964,female,non-male,Painting & Sculpture,,,,,,,,,,
1664,1964,male,male,Photography,,,,,,,,,,
4254,1964,male,male,Photography,,,,,,,,,,
488,1964,female,non-male,Drawings & Prints,,,,,,,,,,
2002,1964,male,male,Photography,,,,,,,,,,
4806,1964,male,male,Drawings & Prints,,,,,,,,,,
292,1964,male,male,Drawings & Prints,,,,,,,,,,
4576,1964,male,male,Photography,,,,,,,,,,
4196,1964,male,male,Photography,,,,,,,,,,
970,1964,male,male,Photography,,,,,,,,,,
1830,1964,male,male,Photography,,,,,,,,,,
1744,1964,male,male,Photography,,,,,,,,,,
7148,1964,male,male,Architecture & Design,,,,,,,,,,
3572,1964,male,male,Architecture & Design,,,,,,,,,,
4988,1964,male,male,Architecture & Design,,,,,,,,,,
5299,1964,male,male,Architecture & Design,,,,,,,,,,
2866,1964,male,male,Drawings & Prints,,,,,,,,,,
1184,1964,male,male,Drawings & Prints,,,,,,,,,,
877,1964,male,male,Painting & Sculpture,,,,,,,,,,
1416,1964,male,male,Painting & Sculpture,,,,,,,,,,
3613,1964,male,male,Painting & Sculpture,,,,,,,,,,
3787,1964,female,non-male,Drawings & Prints,,,,,,,,,,
5776,1964,male,male,Painting & Sculpture,,,,,,,,,,
4095,1964,female,non-male,Drawings & Prints,,,,,,,,,,
4877,1964,female,non-male,Drawings & Prints,,,,,,,,,,
4545,1964,male,male,Photography,,,,,,,,,,
4577,1964,male,male,Drawings & Prints,,,,,,,,,,
4843,1964,female,non-male,Drawings & Prints,,,,,,,,,,
4924,1964,male,male,Drawings & Prints,,,,,,,,,,
469,1964,male,male,Painting & Sculpture,,,,,,,,,,
4763,1964,male,male,Drawings & Prints,,,,,,,,,,
1850,1964,male,male,Drawings & Prints,,,,,,,,,,
2544,1964,male,male,Drawings & Prints,,,,,,,,,,
3489,1964,male,male,Painting & Sculpture,,,,,,,,,,
1056,1964,male,male,Drawings & Prints,,,,,,,,,,
3873,1964,male,male,Photography,,,,,,,,,,
5626,1964,male,male,Drawings & Prints,,,,,,,,,,
5359,1964,male,male,Drawings & Prints,,,,,,,,,,
5347,1964,male,male,Drawings & Prints,,,,,,,,,,
5688,1964,male,male,Drawings & Prints,,,,,,,,,,
1340,1964,male,male,Drawings & Prints,,,,,,,,,,
5207,1964,male,male,Drawings & Prints,,,,,,,,,,
2015,1964,male,male,Photography,,,,,,,,,,
542,1964,male,male,Drawings & Prints,,,,,,,,,,
3018,1964,male,male,Drawings & Prints,,,,,,,,,,
1268,1964,male,male,Drawings & Prints,,,,,,,,,,
3323,1964,male,male,Drawings & Prints,,,,,,,,,,
5632,1964,male,male,Photography,,,,,,,,,,
5999,1964,male,male,Painting & Sculpture,,,,,,,,,,
3362,1964,male,male,Painting & Sculpture,,,,,,,,,,
2121,1964,male,male,Painting & Sculpture,,,,,,,,,,
2060,1964,male,male,Painting & Sculpture,,,,,,,,,,
1195,1964,male,male,Painting & Sculpture,,,,,,,,,,
2442,1964,male,male,Painting & Sculpture,,,,,,,,,,
5506,1964,male,male,Drawings & Prints,,,,,,,,,,
2064,1964,male,male,Drawings & Prints,,,,,,,,,,
905,1964,male,male,Drawings & Prints,,,,,,,,,,
32882,1964,male,male,Photography,,,,,,,,,,
5132,1964,male,male,Photography,,,,,,,,,,
4084,1964,male,male,Drawings & Prints,,,,,,,,,,
5829,1964,male,male,Drawings & Prints,,,,,,,,,,
8696,1964,male,male,Architecture & Design,,,,,,,,,,
6531,1964,male,male,Drawings & Prints,,,,,,,,,,
3824,1964,male,male,Drawings & Prints,,,,,,,,,,
4272,1964,male,male,Drawings & Prints,,,,,,,,,,
5183,1964,female,non-male,Photography,,,,,,,,,,
4475,1964,female,non-male,Photography,,,,,,,,,,
2397,1964,male,male,Drawings & Prints,,,,,,,,,,
3734,1964,male,male,Photography,,,,,,,,,,
5126,1964,male,male,Photography,,,,,,,,,,
5169,1964,male,male,Photography,,,,,,,,,,
6399,1964,male,male,Photography,,,,,,,,,,
5607,1964,male,male,Architecture & Design,,,,,,,,,,
6534,1964,male,male,Architecture & Design,,,,,,,,,,
6010,1964,male,male,Architecture & Design,,,,,,,,,,
316,1964,male,male,Drawings & Prints,,,,,,,,,,
885,1964,male,male,Photography,,,,,,,,,,
1242,1964,male,male,Architecture & Design,,,,,,,,,,
1589,1964,male,male,Drawings & Prints,,,,,,,,,,
2274,1964,male,male,Drawings & Prints,,,,,,,,,,
3377,1964,male,male,Drawings & Prints,,,,,,,,,,
4677,1964,male,male,Drawings & Prints,,,,,,,,,,
5193,1964,male,male,Drawings & Prints,,,,,,,,,,
5823,1964,male,male,Drawings & Prints,,,,,,,,,,
5972,1964,male,male,Drawings & Prints,,,,,,,,,,
6135,1964,male,male,Drawings & Prints,,,,,,,,,,
915,1964,female,non-male,Drawings & Prints,,,,,,,,,,
1563,1964,male,male,Drawings & Prints,,,,,,,,,,
1859,1964,male,male,Drawings & Prints,,,,,,,,,,
2000,1964,male,male,Drawings & Prints,,,,,,,,,,
2177,1964,male,male,Drawings & Prints,,,,,,,,,,
2766,1964,male,male,Drawings & Prints,,,,,,,,,,
4560,1964,male,male,Drawings & Prints,,,,,,,,,,
4340,1964,male,male,Drawings & Prints,,,,,,,,,,
4302,1964,male,male,Drawings & Prints,,,,,,,,,,
3740,1964,male,male,Drawings & Prints,,,,,,,,,,
838,1964,male,male,Drawings & Prints,,,,,,,,,,
966,1964,male,male,Drawings & Prints,,,,,,,,,,
2805,1964,male,male,Drawings & Prints,,,,,,,,,,
3443,1964,male,male,Drawings & Prints,,,,,,,,,,
2663,1964,male,male,Drawings & Prints,,,,,,,,,,
1803,1964,male,male,Drawings & Prints,,,,,,,,,,
4497,1964,female,non-male,Drawings & Prints,,,,,,,,,,
4568,1964,male,male,Drawings & Prints,,,,,,,,,,
4590,1964,male,male,Drawings & Prints,,,,,,,,,,
5174,1964,male,male,Drawings & Prints,,,,,,,,,,
6153,1964,male,male,Drawings & Prints,,,,,,,,,,
374,1964,female,non-male,Drawings & Prints,,,,,,,,,,
6573,1964,male,male,Drawings & Prints,,,,,,,,,,
1601,1964,male,male,Drawings & Prints,,,,,,,,,,
2508,1964,male,male,Drawings & Prints,,,,,,,,,,
42,1964,male,male,Drawings & Prints,,,,,,,,,,
3943,1964,male,male,Drawings & Prints,,,,,,,,,,
4769,1964,male,male,Drawings & Prints,,,,,,,,,,
4836,1964,male,male,Drawings & Prints,,,,,,,,,,
4880,1964,male,male,Drawings & Prints,,,,,,,,,,
5041,1964,male,male,Drawings & Prints,,,,,,,,,,
5773,1964,male,male,Drawings & Prints,,,,,,,,,,
550,1964,male,male,Drawings & Prints,,,,,,,,,,
6169,1964,male,male,Drawings & Prints,,,,,,,,,,
654,1964,female,non-male,Drawings & Prints,,,,,,,,,,
1375,1964,male,male,Drawings & Prints,,,,,,,,,,
530,1964,male,male,Drawings & Prints,,,,,,,,,,
974,1964,female,non-male,Drawings & Prints,,,,,,,,,,
1307,1964,male,male,Drawings & Prints,,,,,,,,,,
1471,1964,male,male,Drawings & Prints,,,,,,,,,,
1582,1964,male,male,Drawings & Prints,,,,,,,,,,
3956,1964,male,male,Drawings & Prints,,,,,,,,,,
3680,1964,male,male,Drawings & Prints,,,,,,,,,,
1754,1964,male,male,Drawings & Prints,,,,,,,,,,
2150,1964,male,male,Drawings & Prints,,,,,,,,,,
2166,1964,male,male,Drawings & Prints,,,,,,,,,,
3334,1964,male,male,Drawings & Prints,,,,,,,,,,
2986,1964,male,male,Drawings & Prints,,,,,,,,,,
2178,1964,male,male,Drawings & Prints,,,,,,,,,,
2158,1964,male,male,Drawings & Prints,,,,,,,,,,
1192,1964,male,male,Drawings & Prints,,,,,,,,,,
1279,1964,male,male,Drawings & Prints,,,,,,,,,,
1317,1964,male,male,Drawings & Prints,,,,,,,,,,
1474,1964,male,male,Drawings & Prints,,,,,,,,,,
2990,1965,male,male,Drawings & Prints,,,,,,,,,,
4248,1965,male,male,Drawings & Prints,,,,,,,,,,
3121,1965,male,male,Drawings & Prints,,,,,,,,,,
3110,1965,male,male,Photography,,,,,,,,,,
4751,1965,male,male,Drawings & Prints,,,,,,,,,,
2931,1965,male,male,Drawings & Prints,,,,,,,,,,
3599,1965,male,male,Drawings & Prints,,,,,,,,,,
4505,1965,male,male,Drawings & Prints,,,,,,,,,,
4526,1965,male,male,Drawings & Prints,,,,,,,,,,
4301,1965,male,male,Drawings & Prints,,,,,,,,,,
4643,1965,female,non-male,Drawings & Prints,,,,,,,,,,
3858,1965,male,male,Drawings & Prints,,,,,,,,,,
5879,1965,male,male,Drawings & Prints,,,,,,,,,,
3082,1965,male,male,Drawings & Prints,,,,,,,,,,
5493,1965,male,male,Drawings & Prints,,,,,,,,,,
1264,1965,male,male,Drawings & Prints,,,,,,,,,,
4471,1965,female,non-male,Drawings & Prints,,,,,,,,,,
4085,1965,female,non-male,Drawings & Prints,,,,,,,,,,
3837,1965,male,male,Drawings & Prints,,,,,,,,,,
398,1965,male,male,Photography,,,,,,,,,,
2801,1965,male,male,Drawings & Prints,,,,,,,,,,
3246,1965,female,non-male,Drawings & Prints,,,,,,,,,,
2836,1965,male,male,Drawings & Prints,,,,,,,,,,
2481,1965,male,male,Drawings & Prints,,,,,,,,,,
1099,1965,female,non-male,Drawings & Prints,,,,,,,,,,
6572,1965,male,male,Photography,,,,,,,,,,
5612,1965,male,male,Drawings & Prints,,,,,,,,,,
6218,1965,male,male,Drawings & Prints,,,,,,,,,,
5288,1965,male,male,Drawings & Prints,,,,,,,,,,
5112,1965,male,male,Drawings & Prints,,,,,,,,,,
2751,1965,male,male,Drawings & Prints,,,,,,,,,,
5599,1965,male,male,Drawings & Prints,,,,,,,,,,
2928,1965,male,male,Drawings & Prints,,,,,,,,,,
549,1965,male,male,Drawings & Prints,,,,,,,,,,
688,1965,male,male,Drawings & Prints,,,,,,,,,,
2103,1965,male,male,Drawings & Prints,,,,,,,,,,
2752,1965,male,male,Drawings & Prints,,,,,,,,,,
3786,1965,male,male,Drawings & Prints,,,,,,,,,,
2972,1965,male,male,Photography,,,,,,,,,,
984,1965,male,male,Drawings & Prints,,,,,,,,,,
3445,1965,male,male,Photography,,,,,,,,,,
345,1965,male,male,Drawings & Prints,,,,,,,,,,
3384,1965,male,male,Photography,,,,,,,,,,
2074,1965,male,male,Drawings & Prints,,,,,,,,,,
6144,1965,male,male,Drawings & Prints,,,,,,,,,,
6491,1965,male,male,Photography,,,,,,,,,,
4165,1965,male,male,Drawings & Prints,,,,,,,,,,
5783,1965,male,male,Drawings & Prints,,,,,,,,,,
1336,1965,male,male,Photography,,,,,,,,,,
1809,1965,male,male,Photography,,,,,,,,,,
2989,1965,male,male,Photography,,,,,,,,,,
3957,1965,male,male,Photography,,,,,,,,,,
4565,1965,male,male,Photography,,,,,,,,,,
1123,1965,male,male,Photography,,,,,,,,,,
5336,1965,male,male,Photography,,,,,,,,,,
3644,1965,male,male,Drawings & Prints,,,,,,,,,,
4810,1965,male,male,Photography,,,,,,,,,,
4655,1965,male,male,Photography,,,,,,,,,,
4647,1965,female,non-male,Photography,,,,,,,,,,
43061,1965,male,male,Photography,,,,,,,,,,
4219,1965,male,male,Photography,,,,,,,,,,
3658,1965,male,male,Drawings & Prints,,,,,,,,,,
3997,1965,male,male,Drawings & Prints,,,,,,,,,,
6260,1965,male,male,Photography,,,,,,,,,,
6047,1965,male,male,Photography,,,,,,,,,,
6001,1965,male,male,Photography,,,,,,,,,,
4668,1965,male,male,Drawings & Prints,,,,,,,,,,
4353,1965,male,male,Drawings & Prints,,,,,,,,,,
2889,1965,male,male,Photography,,,,,,,,,,
1583,1965,male,male,Photography,,,,,,,,,,
1281,1965,male,male,Photography,,,,,,,,,,
1179,1965,male,male,Photography,,,,,,,,,,
6231,1965,male,male,Drawings & Prints,,,,,,,,,,
6110,1965,male,male,Drawings & Prints,,,,,,,,,,
1108,1965,female,non-male,Photography,,,,,,,,,,
37,1965,male,male,Photography,,,,,,,,,,
461,1965,male,male,Drawings & Prints,,,,,,,,,,
3918,1965,male,male,Drawings & Prints,,,,,,,,,,
2944,1965,male,male,Photography,,,,,,,,,,
3892,1965,male,male,Photography,,,,,,,,,,
1161,1965,male,male,Drawings & Prints,,,,,,,,,,
4678,1965,male,male,Drawings & Prints,,,,,,,,,,
3293,1965,male,male,Drawings & Prints,,,,,,,,,,
3270,1965,male,male,Drawings & Prints,,,,,,,,,,
137,1965,male,male,Drawings & Prints,,,,,,,,,,
592,1965,male,male,Drawings & Prints,,,,,,,,,,
2492,1965,male,male,Photography,,,,,,,,,,
1805,1965,male,male,Drawings & Prints,,,,,,,,,,
5319,1965,male,male,Drawings & Prints,,,,,,,,,,
574,1965,male,male,Drawings & Prints,,,,,,,,,,
476,1965,male,male,Photography,,,,,,,,,,
3517,1965,male,male,Drawings & Prints,,,,,,,,,,
5326,1965,male,male,Drawings & Prints,,,,,,,,,,
1945,1965,male,male,Drawings & Prints,,,,,,,,,,
2228,1965,male,male,Drawings & Prints,,,,,,,,,,
2389,1965,male,male,Drawings & Prints,,,,,,,,,,
4308,1965,female,non-male,Drawings & Prints,,,,,,,,,,
1782,1965,male,male,Drawings & Prints,,,,,,,,,,
6159,1965,male,male,Drawings & Prints,,,,,,,,,,
3706,1965,male,male,Drawings & Prints,,,,,,,,,,
5295,1965,male,male,Drawings & Prints,,,,,,,,,,
2028,1965,male,male,Drawings & Prints,,,,,,,,,,
6361,1965,male,male,Drawings & Prints,,,,,,,,,,
3009,1965,male,male,Drawings & Prints,,,,,,,,,,
3964,1965,male,male,Drawings & Prints,,,,,,,,,,
1708,1965,male,male,Drawings & Prints,,,,,,,,,,
2,1965,male,male,Drawings & Prints,,,,,,,,,,
653,1965,male,male,Drawings & Prints,,,,,,,,,,
5673,1965,male,male,Drawings & Prints,,,,,,,,,,
149,1965,male,male,Drawings & Prints,,,,,,,,,,
5550,1965,male,male,Drawings & Prints,,,,,,,,,,
3927,1965,male,male,Drawings & Prints,,,,,,,,,,
5570,1965,male,male,Architecture & Design,,,,,,,,,,
3343,1965,female,non-male,Architecture & Design,,,,,,,,,,
5432,1965,male,male,Architecture & Design,,,,,,,,,,
599,1965,male,male,Architecture & Design,,,,,,,,,,
1241,1965,male,male,Architecture & Design,,,,,,,,,,
3021,1965,male,male,Painting & Sculpture,,,,,,,,,,
3088,1965,male,male,Painting & Sculpture,,,,,,,,,,
3093,1965,male,male,Painting & Sculpture,,,,,,,,,,
3973,1965,male,male,Painting & Sculpture,,,,,,,,,,
